empty;ID_INNPACT;IM;POOL;NOVAL;STATUS;MFI_NAME_ACTUAL;GROUP_NAME;ID_MFI;ORIGINAL_NOMINAL_AMOUNT_USD;APPROVED_NOMINAL_AMOUNT_USD;RATIFIED_NOMINAL_AMOUNT_USD;NOMINAL_AMOUNT_USD;ORIGINAL_NOMINAL_LOCAL_CCY;APPROVED_NOMINAL_LOCAL_CCY;RATIFIED_NOMINAL_LOCAL_CCY;NOMINAL_LOCAL_CCY;LOCAL_CCY;ORIGINAL_TENOR;APPROVED_TENOR;RATIFIED_TENOR;TENOR;PROPOSED_SPREAD;PROPOSED_UPFRONT;PROPOSED_FIXED_RATE;RATIFIED_SPREAD;RATIFIED_UPFRONT;RATIFIED_FIXED_RATE;APPROVED_SPREAD;APPROVED_UPFRONT;APPROVED_FIXED_RATE;EXECUTED_SPREAD;EXECUTED_UPFRONT;EXECUTED_FIXED_RATE;BOND;ASSIGNMENT_DATE;DEADLINE_ASSIGNMENT_DATE;RATIFICATION_DATE;DEADLINE_RATIFICATION_DATE;APPROVAL_DATE;DEADLINE_APPROVAL_DATE;DISBURSEMENT_DATE;EXPECTED_DISBURSEMENT_DATE;MATURITY_DATE;REPAYMENT_TYPE;INTEREST_RATE_TYPE;INTEREST_FRENQUENCY;REFERENCE_RATE;PROBABILITIES;TYPE_OF_LOAN;TRANCHE;Parent Loan Noval;NOMINAL_ACP;TYPE_HEDGE_STUCTURE;SPECIFIC_APPROVAL_CONDITION;FX_RATE_AT_DISBURSEMENT;TOTAL_SYNDICATION_AMOUNT;IS_IT_A_BANK;ARCHIVES_STATUS;CRITICAL_CASES;CREATION_DATE;CREATED_BY;MODIFICATION_DATE;MODIFIED_BY;InstitutionType;OtherInstitutionType;Restructured;Provisioned;Watch listed;;;;;;;;;;;;;;;;;;;;
;4183955;IN;KFW Covid19 (C13);201134;Invested;Kashf Foundation;-;5029;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;7000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;36;36;36;36;4.50;0.50;4.50;5.00;1.00;4.50;5.00;1.00;4.50;4.50;1.00;4.50;direct;15-06-20;15-09-20;15-06-20;15-09-20;16-07-20;30-12-20;08-12-20;08-12-20;08-12-23;AMORTIZATION;Floating;6;6mLibor;50.00;New;;;0;NO HEDGE - USD Libor;"Expected disb date: Q4 2020
May go up to USD 7M

AML documents are received 2nd week of Nov, exp disb end-Nov/ beg Dec";1.00000000000000000000000;;FALSE;FALSE;FALSE;26-05-20;charlotte.juhel;26-04-21;marco.putotto;NGO;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183956;IN;KFW Covid19 (C13);201136;Invested;Jardin Azuayo;-;5394;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;5.50;0.50;6.75;5.50;1.00;6.75;5.50;1.00;6.75;6.35;1.00;6.75;direct;18-03-20;18-09-20;18-03-20;18-06-20;18-03-20;18-09-20;04-12-20;03-12-20;04-12-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;1;201136;0;NO HEDGE - USD FIXED;"Expected disb date: August 2020 - Pending MEF documentation for AML purposed in Ecuador

received AML docs 2nd week of Nov, exp. Disb by end-Nov";1.00000000000000000000000;;FALSE;FALSE;FALSE;09-03-20;charlotte.juhel;03-12-20;Marina.Batzeri;Cooperative;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183957;SY;Global;201460;Invested;Micro Credit Organization Oxus Tajikistan;Oxus;5073;4847500.0000000000000;4847500.0000000000000;4847500.0000000000000;860457.0335950120000;9695000.0000000000000;9695000.0000000000000;9695000.0000000000000;9695000.0000000000000;TJS;12;12;12;12;5.00;1.00;20.05;5.00;1.00;20.05;5.00;1.00;20.05;5.00;1.00;20.05;direct;29-06-20;27-09-20;07-07-20;07-10-20;05-09-20;05-12-20;14-12-20;14-12-20;14-12-21;AMORTIZATION;Fixed;6;6mLibor;90.00;New;;;;USD-TJS Cross Currency Swap;Missing from DB - MPU added this loan as per Q4 2020 NAV - Deferred payments+Rollovers;2.00000000000000000000000;;FALSE;FALSE;FALSE;02-03-21;marco.putotto;;;NGO;;TRUE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183958;SY;Global;201667;Invested;JSC Fondi BESA Albania;-;5026;2424000.0000000000000;2424000.0000000000000;2424000.0000000000000;2317900.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;EUR;36;36;36;36;4.45;1.00;4.10;4.45;1.00;4.10;4.45;1.00;4.10;4.73;1.00;4.10;direct;19-11-20;19-05-21;19-11-20;19-02-21;19-11-20;19-02-21;15-12-20;15-12-20;15-12-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;EUR-USD Cross Currency Swap;possible disbursement in tranches - to monitor;0.82508250825082500000000;;FALSE;FALSE;FALSE;06-11-20;Marina.Batzeri;14-12-20;Marina.Batzeri;Cooperative;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183959;SY;Global;201792;Invested;Vision Fund Ecuador;Vision Fund;5199;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;24;24;24;24;4.26;0.00;6.60;4.26;0.00;6.60;4.26;0.00;6.60;4.26;1.00;6.60;direct;07-07-20;05-10-20;15-07-20;15-10-20;13-09-20;13-12-20;22-12-20;22-12-20;22-12-21;Bullet;Fixed;6;6mLibor;50.00;Renewal;;;0;NO HEDGE - USD FIXED;;1.00000000000000000000000;;FALSE;FALSE;FALSE;28-12-20;Marina.Batzeri;14-09-21;Marina.Batzeri;NGO;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183960;IN;Global;202068;Invested;Araratbank;-;4782;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;4767820000.0000000000000;2420160000.0000000000000;4767820000.0000000000000;5000000.0000000000000;USD;36;36;36;36;4.50;1.00;4.81;4.50;1.00;4.81;4.50;1.00;4.81;4.50;1.00;4.81;direct;15-06-20;15-09-20;15-06-20;15-09-20;19-08-20;31-12-20;15-12-20;15-01-21;15-12-23;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;NO HEDGE - USD FIXED;"Expected disb date: August 2020
Loan Currency: USD or LCY -> to be defined
Ratified subject to clarifying the hedging strategy";1.00000000000000000000000;;FALSE;FALSE;FALSE;03-06-20;charlotte.juhel;13-09-21;Marina.Batzeri;Other;OJSC;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183961;BO;Global;203327;Invested;Financiera FUNDESER;-;4951;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;USD;38;38;38;38;5.96;1.00;8.00;5.96;1.00;8.00;5.96;1.00;8.00;5.96;1.00;8.00;Direct;16-05-20;14-08-20;24-05-20;24-08-20;23-07-20;23-10-20;31-10-20;31-10-20;10-01-24;Bullet;Fixed;6;6mLibor;90.00;New;;;;NO HEDGE - USD FIXED;Missing from DB - MPU added this loan as per Q4 2020 NAV - Deferred payments+Rollovers;1.00000000000000000000000;;FALSE;FALSE;FALSE;02-03-21;marco.putotto;18-05-21;marco.putotto;MFI;;TRUE;TRUE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183962;BO;Global;202248;Invested;ITACA;-;5021;2931937.1700000000000;2931937.1700000000000;2931937.1700000000000;2847483.2482803900000;57336500.0000000000000;57336500.0000000000000;57336500.0000000000000;58500000.0000000000000;MXN;24;24;24;24;5.00;1.00;14.00;5.00;1.00;14.00;5.00;1.00;14.00;6.77;1.00;14.00;direct;30-08-19;30-11-19;30-08-19;30-11-19;24-10-19;24-01-20;31-10-19;31-10-19;28-02-22;AMORTIZATION;Fixed;6;6mLibor;90.00;Add.Exp.;;;0;USD-MXN Cross Currency Swap;Approved online;19.95267859031240000000000;;FALSE;FALSE;FALSE;23-04-19;nawel.octave;03-11-21;Marina.Batzeri;NBFI;;TRUE;TRUE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183963;IN;KFW NGA (C9);202587;Invested;LAPO MICROFINANCE BANK LIMITED;-;5043;6000000.0000000000000;6000000.0000000000000;6000000.0000000000000;7047733.5938913000000;2163780000.0000000000000;2163780000.0000000000000;2163780000.0000000000000;2916000000.0000000000000;NGN;36;36;36;36;4.30;0.75;13.50;4.50;1.00;13.50;4.30;0.75;13.50;6.25;1.00;13.50;direct;26-09-19;26-12-19;26-09-19;26-12-19;15-11-19;29-12-20;31-12-20;30-12-20;02-01-24;AMORTIZATION;Fixed;6;6mLibor;50.00;New;2;180286;0;USD-NGNon Cross Currency Swap;"Expected Disb Date - Nov 2020

pending registration of the plegde: exp disb end-Nov";486.00000000000000000000000;;FALSE;FALSE;FALSE;20-11-19;charlotte.juhel;09-07-21;Marina.Batzeri;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183964;IN;Targeted (KFW BOL, KEN, KGZ);202610;Invested;ASA Kenya;ASA International;5436;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;984338.2655616120000;105557000.0000000000000;105557000.0000000000000;105557000.0000000000000;108769400.0000000000000;KES;36;36;36;36;5.00;1.00;14.50;5.00;1.00;14.85;4.30;1.00;14.50;5.64;1.00;14.85;direct;16-07-20;16-10-20;16-07-20;16-10-20;16-07-20;31-01-21;31-12-20;29-12-20;02-01-24;AMORTIZATION;Fixed;6;6mLibor;50.00;New;1;202610;0;USD-KES Cross Currency Swap;"	Inu Jl-20, IC approved L + 500bps based on a KES fixed rate of 14.5%
In Oct-20, IC approved online L+450bps based   on a KES fixed rate of 14.5

new exp disb date: mid nov due to pricing approval by FI

new exp. Disb: end-Nov";108.76940000000000000000000;;FALSE;FALSE;FALSE;24-06-20;charlotte.juhel;11-01-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183966;BO;Global;202738;Invested;Finca Kosovo;Finca;4959;403772.0000000000000;403772.0000000000000;403772.0000000000000;1158950.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;EUR;12;12;12;12;4.66;1.00;4.10;4.66;1.00;4.10;4.66;1.00;4.10;4.66;1.00;4.10;direct;03-07-20;01-10-20;11-07-20;11-10-20;09-09-20;09-12-20;18-12-20;18-12-20;20-12-21;AMORTIZATION;Fixed;6;6mLibor;90.00;New;;;;EUR-USD Cross Currency Swap;Missing from DB - MPU added this loan as per Q4 2020 NAV - Deferred payments+Rollovers;2.47664523542990000000000;;FALSE;FALSE;FALSE;02-03-21;marco.putotto;18-03-21;Marina.Batzeri;NGO;;TRUE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183967;BO;Global;202976;Invested;Banco D-Miro S.A.;-;4808;786156.0000000000000;786156.0000000000000;786156.0000000000000;786156.0000000000000;786156.0000000000000;786156.0000000000000;786156.0000000000000;786156.0000000000000;USD;20;20;20;20;5.70;1.00;7.25;5.70;1.00;7.25;5.70;1.00;7.25;5.70;1.00;7.25;Direct;27-11-19;25-02-20;05-12-19;05-03-20;03-02-20;03-05-20;13-05-20;13-05-20;13-01-22;BULLET;Fixed;6;6mLibor;90.00;New;;;;NO HEDGE - USD FIXED;Missing from DB - MPU added this loan as per Q4 2020 NAV - Deferred payments+Rollovers;1.00000000000000000000000;;FALSE;FALSE;FALSE;02-03-21;marco.putotto;29-03-21;Marina.Batzeri;Bank;;TRUE;TRUE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183970;SY;Global;203121;Invested;Microcredit Company EKI;-;5474;1222000.0000000000000;1222000.0000000000000;1222000.0000000000000;1158950.0000000000000;5000000.0000000000000;1000000.0000000000000;5000000.0000000000000;1000000.0000000000000;EUR;36;36;36;36;4.20;1.25;4.50;4.50;1.00;3.65;4.10;1.25;3.65;4.24;1.25;3.65;direct;19-05-20;19-11-20;19-05-20;19-08-20;19-11-20;19-02-21;23-12-20;23-12-20;27-12-23;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;EUR-USD Cross Currency Swap;"Nov-20: disbursement in 3 tranches? To monitor
(Dec-20; Feb-21 & Apr-20)
approved new pricing at 410(vs 420bps)";0.81833060556464800000000;;FALSE;FALSE;FALSE;07-05-20;charlotte.juhel;28-12-20;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183971;rA;Global;203122;Invested;Spandana;-;5168;2916511.0000000000000;2916511.0000000000000;2916511.0000000000000;2896501.0133038300000;219829000.0000000000000;219829000.0000000000000;219829000.0000000000000;215000000.0000000000000;INR;36;36;36;36;5.30;0.00;11.30;5.30;0.00;11.49;5.30;0.00;11.30;5.95;0.00;11.49;direct;20-10-20;20-01-21;21-10-20;21-01-21;21-10-20;21-01-21;24-12-20;22-12-20;22-12-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;USD-INR Cross Currency Swap;"Expected disb date: Nov-20
Upfront fee: n/a

exp. Dsib: 2H of Dec";73.71822016100750000000000;;FALSE;FALSE;FALSE;08-10-20;charlotte.juhel;28-12-20;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183972;SY;Global;203132;Invested;Satin Creditcare Network Limited;-;5155;12000000.0000000000000;12000000.0000000000000;12000000.0000000000000;12124887.9626672000000;1125000000.0000000000000;900000000.0000000000000;900000000.0000000000000;900000000.0000000000000;INR;30;30;30;30;4.65;1.00;9.95;4.65;1.00;10.30;4.65;1.00;9.95;4.65;1.00;10.30;Symbiotics MSME Bond;19-11-20;19-05-21;19-11-20;19-02-21;19-11-20;19-02-21;16-12-20;22-12-20;05-06-23;Bullet;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;USD-INR Cross Currency Swap;Approval was granted for USD 6M renewal + USD 6M Top-Up;75.00000000000000000000000;;FALSE;FALSE;FALSE;20-11-20;Marina.Batzeri;12-01-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183973;rA;KFW Covid19 (C13);203137;Invested;Spandana;-;5168;4385373.0900000000000;4385373.0900000000000;4385373.0900000000000;4378431.7642964900000;325000000.0000000000000;325000000.0000000000000;325000000.0000000000000;325000000.0000000000000;INR;32;32;32;32;5.95;0.00;12.00;5.95;0.00;11.34;5.95;0.00;12.00;6.13;0.00;11.34;direct;29-09-20;29-12-20;29-09-20;29-12-20;29-09-20;29-12-20;31-10-20;31-10-20;30-06-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;USD-INR Cross Currency Swap;;74.11000006843200000000000;;FALSE;FALSE;FALSE;17-09-20;charlotte.juhel;29-10-20;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183977;SY;Global;204017;Invested;AB MF Bank Nigeria;Access Holding;4748;5731000.0000000000000;5731000.0000000000000;5731000.0000000000000;5679757.8688767300000;1924330000.0000000000000;2350000000.0000000000000;1924330000.0000000000000;2350000000.0000000000000;NGN;24;24;24;24;4.50;1.00;9.75;4.50;1.00;11.00;4.50;1.00;9.75;4.50;1.00;11.00;direct;24-04-20;24-10-20;24-04-20;24-07-20;19-11-20;19-05-21;25-01-21;30-01-21;25-01-23;Bullet;Fixed;6;6mLibor;50.00;New;;;0;USD-NGNon Cross Currency Swap;"Expected disb date: Q4
Ratified subject to having a deliverable hedge
2 tranches???? TBD (20200424)
1 month extension granted
new exp disb date: end dec-20

approved 2 M + 3M (as part of Year-long guidance limit of $6M)";410.05060198918200000000000;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;17-09-21;Marina.Batzeri;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183978;SY;Targeted (KFW BOL, KEN, KGZ);205669;Invested;IDEPRO;-;5008;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;3000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;24;24;24;24;6.55;1.00;7.00;6.60;0.00;7.00;6.55;1.00;7.00;6.60;1.00;7.00;direct;27-01-21;27-07-21;28-11-20;28-02-21;27-01-21;27-07-21;12-02-21;12-02-21;12-02-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;NO HEDGE - USD FIXED;;1.00000000000000000000000;;FALSE;FALSE;FALSE;15-01-21;Marina.Batzeri;11-05-21;marco.putotto;Other;NBFI;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183979;SY;Global;206542;Invested;AEB;-;5445;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;48;48;48;48;4.50;1.00;4.50;4.50;1.00;5.00;4.50;1.00;4.50;4.50;1.00;5.00;direct;19-08-20;19-02-21;19-08-20;19-11-20;27-01-21;27-07-21;26-02-21;26-02-21;26-02-25;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;NO HEDGE - USD FIXED;"Ratified subject to disbursement by Jan-21 at 4 year maturity, 3 year tenor thereafter
Expected disb date: Q4
new assign expr date: 19/2/2021
new exp disb date: mid Dec-21
Initial proposed amount: USD 10M

approved subject to LA stipulate at destination o";1.00000000000000000000000;;FALSE;FALSE;FALSE;10-08-20;marco.putotto;11-05-21;marco.putotto;Bank;Open Joint stock company;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183980;rA;Targeted (KFW BOL, KEN, KGZ);207100;Invested;Premier Credit Kenya;PlatCorp Holdings Limited;5451;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;321856000.0000000000000;3000000.0000000000000;321856000.0000000000000;3000000.0000000000000;USD;24;24;36;24;6.75;1.00;14.50;4.50;1.00;14.50;6.75;1.00;14.50;6.75;1.00;14.50;direct;19-08-20;19-02-21;29-09-20;29-12-20;17-12-20;17-06-21;04-03-21;04-03-21;06-03-23;AMORTIZATION;Floating;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"exp disb date: Dec-20
LCY: ratified KES";1.00000000000000000000000;;FALSE;FALSE;FALSE;10-08-20;charlotte.juhel;28-07-21;marco.putotto;Payroll Lending;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183981;BO;Targeted (KFW BOL, KEN, KGZ);207206;Invested;Juhudi Kilimo;-;5027;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;992323.7843337260000;2000000.0000000000000;101209000.0000000000000;2000000.0000000000000;109651800.0000000000000;KES;36;30;36;36;5.00;1.00;15.00;4.50;1.00;13.90;5.00;1.00;15.00;5.00;1.00;13.90;direct;18-06-19;18-12-19;18-06-19;18-09-19;13-12-19;13-06-20;09-03-21;09-03-21;09-03-24;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Disbursement in Q1-21 based on Q4 financials and funding needs
Executed spread to be confirmed";109.65180000000000000000000;;FALSE;FALSE;FALSE;07-06-19;nawel.octave;11-05-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183982;BO;Global;207208;Invested;ASA India;ASA International;4788;1919000.0000000000000;3770536.0000000000000;3770536.0000000000000;3772187.3661631300000;140000000.0000000000000;280000000.0000000000000;280000000.0000000000000;280000000.0000000000000;INR;6;6;6;6;6.75;0.00;12.40;8.00;0.00;8.15;6.75;0.00;12.40;8.00;0.00;8.15;direct;21-07-21;21-01-22;22-05-21;22-08-21;21-07-21;21-01-22;20-08-21;20-08-21;16-02-22;BULLET;Fixed;6;6mLibor;50.00;Renewal;;;0;Sells INR/Buys USD Forward;50% prepaid at execution date;145.90932777488300000000000;;FALSE;FALSE;FALSE;22-07-21;Marina.Batzeri;03-11-21;Marina.Batzeri;MFI;;TRUE;FALSE;TRUE;;;;;;;;;;;;;;;;;;;;
;4183984;rA;KFW Covid19 (C13);207221;Invested;Lula Lend;-;5457;2052334.5300000000000;2052334.5300000000000;2052334.5300000000000;1994018.2112353900000;30378300.0000000000000;30378300.0000000000000;29725800.0000000000000;30000000.0000000000000;ZAR;24;24;36;24;5.30;1.00;11.30;4.50;1.00;10.50;5.10;1.00;11.30;5.17;1.00;10.50;direct;29-09-20;29-03-21;29-09-20;29-12-20;17-12-20;17-06-21;24-02-21;25-02-21;24-02-23;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;USD-ZAR Cross Currency Swap;"Exp disb date: Nov-20
Amount: $900k-$1.8M
new exp disb date: Dec-20
new exp disb date: end jan/beg feb

During Feb- IC meeting the IC approved verbally the decrease of pricing by 20bps";14.61750000376400000000000;;FALSE;FALSE;FALSE;16-09-20;charlotte.juhel;11-05-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183985;rA;Global;207263;Invested;Equipate;-;4922;3045506.0000000000000;3045506.0000000000000;3045506.0000000000000;2951525.9054290900000;63295500.0000000000000;63295500.0000000000000;63295500.0000000000000;60637500.0000000000000;MXN;30;30;30;30;8.00;1.00;14.50;6.00;1.00;14.50;8.00;1.00;14.50;9.31;1.00;14.50;direct;29-09-20;29-03-21;29-09-20;29-12-20;17-12-20;17-06-21;29-01-21;30-01-21;31-07-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;USD-MXN Cross Currency Swap;exp disb: end jan/beg feb;19.91048449748580000000000;;FALSE;FALSE;FALSE;16-09-20;charlotte.juhel;17-08-21;Marina.Batzeri;MFI;;TRUE;TRUE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183986;rA;Global;207443;Invested;Microcred China;-;5074;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2063299.2899258500000;76029300.0000000000000;13285200.0000000000000;13285200.0000000000000;13333333.0000000000000;CNH;24;24;24;24;4.50;1.00;7.60;4.50;1.00;7.60;4.30;1.00;7.60;5.15;1.00;7.60;direct;20-10-20;20-04-21;21-10-20;21-01-21;21-10-20;21-04-21;26-01-21;22-02-21;30-01-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;USD-CNH Cross Currency Swap;"Expected disb date: Nov-20
combo AR/IP 

exp dib: Dec-20
new exp disb: feb -21";6.66666650000000000000000;;FALSE;FALSE;FALSE;08-10-20;charlotte.juhel;28-07-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183987;rA;KFW Covid19 (C13);207444;Invested;Fusion Microfinance;-;4991;9584367.0000000000000;9584367.0000000000000;9584367.0000000000000;9430468.4154078200000;438000000.0000000000000;365000000.0000000000000;365000000.0000000000000;700000000.0000000000000;INR;36;36;36;36;5.30;0.00;11.30;5.30;0.00;11.15;4.80;0.00;11.30;5.09;0.00;11.15;direct;19-11-20;19-05-21;19-11-20;19-02-21;19-11-20;19-05-21;10-03-21;05-03-21;07-03-24;Bullet;Fixed;6;6mLibor;50.00;New;;;0;Cross CCY Swap;"no upfront fee

repayment: 6 years with put/call option after 3 years
Feb-21: pricing floor set at 480bps

+USD 3M approved offline on 5/2/2021
+USD 2M approved in the Feb-21 IC meeting";73.03560057748210000000000;;FALSE;FALSE;FALSE;23-11-20;Marina.Batzeri;11-05-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183988;rA;Global;207491;Invested;Spandana;-;5168;4802803.0000000000000;4802803.0000000000000;4802803.0000000000000;4715234.2077039100000;363250000.0000000000000;363250000.0000000000000;350000000.0000000000000;350000000.0000000000000;INR;36;36;36;36;5.20;0.00;11.30;5.35;0.00;11.48;5.20;0.00;11.30;5.35;0.00;11.48;Direct;05-02-21;05-08-21;07-12-20;07-03-21;05-02-21;05-08-21;12-03-21;20-03-21;12-03-24;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;USD-INR Cross Currency Swap;no upfront fee;72.87411122213420000000000;;FALSE;FALSE;FALSE;12-02-21;Marina.Batzeri;11-05-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183989;rA;KFW Covid19 (C13);207497;Invested;Brac Tanzania;-;5456;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;1993507.3331312900000;4597029200.0000000000000;4597029200.0000000000000;9230320000.0000000000000;4597029200.0000000000000;TZS;36;36;36;36;5.75;1.00;15.75;4.50;1.00;14.90;5.75;1.00;15.75;6.03;1.00;14.90;direct;29-09-20;29-03-21;29-09-20;29-12-20;27-01-21;27-07-21;15-03-21;15-03-21;15-03-24;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"New disb date: Mid Dec-20

initial proposed spread:4,5//fixed:14,5";2298.51460000000000000000000;;FALSE;FALSE;FALSE;16-09-20;charlotte.juhel;11-05-21;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183990;BO;Global;207609;Invested;Annapurna Microfinance Private Limited;-;4780;6800000.0000000000000;6800000.0000000000000;6800000.0000000000000;6736048.8681484400000;500000000.0000000000000;500000000.0000000000000;500000000.0000000000000;500000000.0000000000000;INR;24;24;24;24;4.20;0.50;11.50;5.60;0.00;11.81;4.20;0.50;11.81;5.60;0.00;11.81;direct;14-11-18;14-05-19;26-11-18;26-02-19;16-01-19;16-07-19;01-03-19;01-03-19;01-03-23;Bullet;Fixed;6;6mLibor;50.00;New;;;0;USD-INR Cross Currency Swap;"Assignment ratified subject to increasing the spread to 4.20%

no execrcise put/call wasratified on 19/11/2020 and approved on 27/01/2021";73.52941176470590000000000;;FALSE;FALSE;FALSE;11-12-18;nawel.octave;20-05-21;marco.putotto;NBFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;4183991;BO;Global;207862;Invested;Insotec;-;5015;750000.0000000000000;750000.0000000000000;750000.0000000000000;750000.0000000000000;750000.0000000000000;750000.0000000000000;750000.0000000000000;750000.0000000000000;USD;30;30;30;30;7.70;1.00;8.35;7.50;1.00;8.35;7.70;1.00;8.35;7.82;1.00;8.35;direct;19-11-20;19-05-21;19-11-20;19-02-21;24-02-21;24-08-21;22-03-21;22-03-21;22-09-23;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;NO HEDGE - USD FIXED;"IC approved $750k to bring down its exposure in the country

initial proposed amount: 1500000, fixed:8,25, spread 780";1.00000000000000000000000;;FALSE;FALSE;FALSE;06-11-20;Marina.Batzeri;11-05-21;marco.putotto;NGO;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
